[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||current_time=2020-07-21 17:00:47||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000985s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||cspanid=||level=sql
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||level=sql||affected_row=0||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||cspanid=||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||current_time=2020-07-21 17:00:47||proc_time=0.000762s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||proc_time=0.000807s||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=||spanid=9fbeacd52b9e4592||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||current_time=2020-07-21 17:00:47||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||affected_row=1
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=||spanid=9fbeacd52b9e4592||proc_time=0.002807s||affected_row=1||current_time=2020-07-21 17:00:47||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '62')||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||level=sql||current_time=2020-07-21 17:00:47||proc_time=0.001828s||affected_row=1||cspanid=
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||cspanid=||level=sql||current_time=2020-07-21 17:00:47||affected_row=0||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000648s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '62')||traceid=c0a8026a5f16aebfcc981f1421bf02b0
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||spanid=9fbeacd52b9e4592||current_time=2020-07-21 17:00:47||proc_time=0.000671s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '62')||affected_row=0||cspanid=||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||traceid=c0a8026a5f16aebfcc981f1421bf02b0
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||proc_time=0.001938s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '62')||traceid=c0a8026a5f16aebfcc981f1421bf02b0||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||current_time=2020-07-21 17:00:47||affected_row=1||cspanid=||spanid=9fbeacd52b9e4592
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||level=sql||proc_time=0.001049s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '62')||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39||current_time=2020-07-21 17:00:47||affected_row=1||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_request_out||proc_time=0.112649883||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||method=GET||args=map[]||from=127.0.0.1||cspanid=||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":6,\"list\":[{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":8,\"total_node\":1},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8012\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:7999/test_strip_uri\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_https_server\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":62,\"service_name\":\"test_http_service2\",\"service_desc\":\"测试http服务2\",\"load_type\":0,\"service_addr\":\"127.0.0.1:7999/aaa\",\"qps\":0,\"qpd\":0,\"total_node\":1}]},\"trace_id\":\"c0a8026a5f16aebfcc981f1421bf02b0\",\"stack\":null}
